,path,emotion
1977,data/training\Actor_26\26_01_01_01_pass_happy.wav,POSITIVE
1978,data/training\Actor_26\26_01_01_01_pearl_happy.wav,POSITIVE
1979,data/training\Actor_26\26_01_01_01_peg_happy.wav,POSITIVE
1980,data/training\Actor_26\26_01_01_01_perch_happy.wav,POSITIVE
1981,data/training\Actor_26\26_01_01_01_phone_happy.wav,POSITIVE
1982,data/training\Actor_26\26_01_01_01_pick_happy.wav,POSITIVE
1983,data/training\Actor_26\26_01_01_01_pike_happy.wav,POSITIVE
1984,data/training\Actor_26\26_01_01_01_pole_happy.wav,POSITIVE
1985,data/training\Actor_26\26_01_01_01_pool_happy.wav,POSITIVE
1986,data/training\Actor_26\26_01_01_01_puff_happy.wav,POSITIVE
1987,data/training\Actor_26\26_01_01_01_rag_happy.wav,POSITIVE
1988,data/training\Actor_26\26_01_01_01_raid_happy.wav,POSITIVE
1989,data/training\Actor_26\26_01_01_01_rain_happy.wav,POSITIVE
1990,data/training\Actor_26\26_01_01_01_raise_happy.wav,POSITIVE
1991,data/training\Actor_26\26_01_01_01_rat_happy.wav,POSITIVE
1992,data/training\Actor_26\26_01_01_01_reach_happy.wav,POSITIVE
1993,data/training\Actor_26\26_01_01_01_reach_noise_happy.wav,POSITIVE
1994,data/training\Actor_26\26_01_01_01_read_happy.wav,POSITIVE
1995,data/training\Actor_26\26_01_01_01_red_happy.wav,POSITIVE
1996,data/training\Actor_26\26_01_01_01_ring_happy.wav,POSITIVE
1997,data/training\Actor_26\26_01_01_01_ripe_happy.wav,POSITIVE
1998,data/training\Actor_26\26_01_01_01_ripe_noise_happy.wav,POSITIVE
1999,data/training\Actor_26\26_01_01_01_road_happy.wav,POSITIVE
2000,data/training\Actor_26\26_01_01_01_road_noise_happy.wav,POSITIVE
2001,data/training\Actor_26\26_01_01_01_room_happy.wav,POSITIVE
2002,data/training\Actor_26\26_01_01_01_rose_happy.wav,POSITIVE
2003,data/training\Actor_26\26_01_01_01_rose_noise_happy.wav,POSITIVE
2004,data/training\Actor_26\26_01_01_01_rot_happy.wav,POSITIVE
2005,data/training\Actor_26\26_01_01_01_rough_happy.wav,POSITIVE
2006,data/training\Actor_26\26_01_01_01_rush_happy.wav,POSITIVE
2007,data/training\Actor_26\26_01_01_01_rush_noise_happy.wav,POSITIVE
2008,data/training\Actor_26\26_01_01_01_said_happy.wav,POSITIVE
2009,data/training\Actor_26\26_01_01_01_sail_happy.wav,POSITIVE
2010,data/training\Actor_26\26_01_01_01_sail_noise_happy.wav,POSITIVE
2011,data/training\Actor_26\26_01_01_01_search_happy.wav,POSITIVE
2012,data/training\Actor_26\26_01_01_01_seize_happy.wav,POSITIVE
2013,data/training\Actor_26\26_01_01_01_sell_happy.wav,POSITIVE
2014,data/training\Actor_26\26_01_01_01_shack_happy.wav,POSITIVE
2015,data/training\Actor_26\26_01_01_01_shall_happy.wav,POSITIVE
2016,data/training\Actor_26\26_01_01_01_shawl_happy.wav,POSITIVE
2017,data/training\Actor_26\26_01_01_01_sheep_happy.wav,POSITIVE
2018,data/training\Actor_26\26_01_01_01_sheep_noise_happy.wav,POSITIVE
2019,data/training\Actor_26\26_01_01_01_shirt_happy.wav,POSITIVE
2020,data/training\Actor_26\26_01_01_01_should_happy.wav,POSITIVE
2021,data/training\Actor_26\26_01_01_01_shout_happy.wav,POSITIVE
2022,data/training\Actor_26\26_01_01_01_size_happy.wav,POSITIVE
2023,data/training\Actor_26\26_01_01_01_size_noise_happy.wav,POSITIVE
2024,data/training\Actor_26\26_01_01_01_soap_happy.wav,POSITIVE
2025,data/training\Actor_26\26_01_01_01_soap_noise_happy.wav,POSITIVE
2026,data/training\Actor_26\26_01_01_01_soup_happy.wav,POSITIVE
2027,data/training\Actor_26\26_01_01_01_soup_noise_happy.wav,POSITIVE
2028,data/training\Actor_26\26_01_01_01_sour_happy.wav,POSITIVE
2029,data/training\Actor_26\26_01_01_01_south_happy.wav,POSITIVE
2030,data/training\Actor_26\26_01_01_01_sub_happy.wav,POSITIVE
2031,data/training\Actor_26\26_01_01_01_such_happy.wav,POSITIVE
2032,data/training\Actor_26\26_01_01_01_sure_happy.wav,POSITIVE
2033,data/training\Actor_26\26_01_01_01_take_happy.wav,POSITIVE
2034,data/training\Actor_26\26_01_01_01_talk_happy.wav,POSITIVE
2035,data/training\Actor_26\26_01_01_01_tape_happy.wav,POSITIVE
2036,data/training\Actor_26\26_01_01_01_team_happy.wav,POSITIVE
2037,data/training\Actor_26\26_01_01_01_tell_happy.wav,POSITIVE
2038,data/training\Actor_26\26_01_01_01_thin_happy.wav,POSITIVE
2039,data/training\Actor_26\26_01_01_01_third_happy.wav,POSITIVE
2040,data/training\Actor_26\26_01_01_01_thought_happy.wav,POSITIVE
2041,data/training\Actor_26\26_01_01_01_thumb_happy.wav,POSITIVE
2042,data/training\Actor_26\26_01_01_01_thumb_noise_happy.wav,POSITIVE
2043,data/training\Actor_26\26_01_01_01_time_happy.wav,POSITIVE
2044,data/training\Actor_26\26_01_01_01_tip_happy.wav,POSITIVE
2045,data/training\Actor_26\26_01_01_01_tire_happy.wav,POSITIVE
2046,data/training\Actor_26\26_01_01_01_ton_happy.wav,POSITIVE
2047,data/training\Actor_26\26_01_01_01_tool_happy.wav,POSITIVE
2048,data/training\Actor_26\26_01_01_01_tough_happy.wav,POSITIVE
2049,data/training\Actor_26\26_01_01_01_tough_noise_happy.wav,POSITIVE
2050,data/training\Actor_26\26_01_01_01_turn_happy.wav,POSITIVE
2051,data/training\Actor_26\26_01_01_01_turn_noise_happy.wav,POSITIVE
2052,data/training\Actor_26\26_01_01_01_vine_happy.wav,POSITIVE
2053,data/training\Actor_26\26_01_01_01_voice_happy.wav,POSITIVE
2054,data/training\Actor_26\26_01_01_01_void_happy.wav,POSITIVE
2055,data/training\Actor_26\26_01_01_01_vote_happy.wav,POSITIVE
2056,data/training\Actor_26\26_01_01_01_wag_happy.wav,POSITIVE
2057,data/training\Actor_26\26_01_01_01_walk_happy.wav,POSITIVE
2058,data/training\Actor_26\26_01_01_01_walk_noise_happy.wav,POSITIVE
2059,data/training\Actor_26\26_01_01_01_wash_happy.wav,POSITIVE
2060,data/training\Actor_26\26_01_01_01_week_happy.wav,POSITIVE
2061,data/training\Actor_26\26_01_01_01_wheat_happy.wav,POSITIVE
2062,data/training\Actor_26\26_01_01_01_wheat_noise_happy.wav,POSITIVE
2063,data/training\Actor_26\26_01_01_01_when_happy.wav,POSITIVE
2064,data/training\Actor_26\26_01_01_01_when_noise_happy.wav,POSITIVE
2065,data/training\Actor_26\26_01_01_01_which_happy.wav,POSITIVE
2066,data/training\Actor_26\26_01_01_01_which_noise_happy.wav,POSITIVE
2067,data/training\Actor_26\26_01_01_01_whip_happy.wav,POSITIVE
2068,data/training\Actor_26\26_01_01_01_white_happy.wav,POSITIVE
2069,data/training\Actor_26\26_01_01_01_wife_happy.wav,POSITIVE
2070,data/training\Actor_26\26_01_01_01_wire_happy.wav,POSITIVE
2071,data/training\Actor_26\26_01_01_01_witch_happy.wav,POSITIVE
2072,data/training\Actor_26\26_01_01_01_yearn_happy.wav,POSITIVE
2073,data/training\Actor_26\26_01_01_01_yearn_noise_happy.wav,POSITIVE
2074,data/training\Actor_26\26_01_01_01_yes_happy.wav,POSITIVE
2075,data/training\Actor_26\26_01_01_01_young_happy.wav,POSITIVE
2076,data/training\Actor_26\26_01_01_01_youth_happy.wav,POSITIVE
2077,data/training\Actor_01\01_01_01_01_dogs-sitting_sad.wav,NEGATIVE
2078,data/training\Actor_01\01_01_01_01_kids-talking_sad.wav,NEGATIVE
2079,data/training\Actor_01\01_01_01_02_dogs-sitting_sad.wav,NEGATIVE
2080,data/training\Actor_01\01_01_01_02_kids-talking_sad.wav,NEGATIVE
2081,data/training\Actor_01\01_01_02_01_dogs-sitting_sad.wav,NEGATIVE
2082,data/training\Actor_01\01_01_02_01_kids-talking_sad.wav,NEGATIVE
2083,data/training\Actor_01\01_01_02_02_dogs-sitting_sad.wav,NEGATIVE
2084,data/training\Actor_01\01_01_02_02_kids-talking_sad.wav,NEGATIVE
2085,data/training\Actor_01\01_02_01_01_dogs-sitting_sad.wav,NEGATIVE
2086,data/training\Actor_01\01_02_01_01_kids-talking_sad.wav,NEGATIVE
2087,data/training\Actor_01\01_02_01_02_dogs-sitting_noise_sad.wav,NEGATIVE
2088,data/training\Actor_01\01_02_01_02_dogs-sitting_sad.wav,NEGATIVE
2089,data/training\Actor_01\01_02_01_02_kids-talking_noise_sad.wav,NEGATIVE
2090,data/training\Actor_01\01_02_01_02_kids-talking_sad.wav,NEGATIVE
2091,data/training\Actor_01\01_02_02_01_dogs-sitting_sad.wav,NEGATIVE
2092,data/training\Actor_01\01_02_02_01_kids-talking_sad.wav,NEGATIVE
2093,data/training\Actor_01\01_02_02_02_dogs-sitting_sad.wav,NEGATIVE
2094,data/training\Actor_01\01_02_02_02_kids-talking_sad.wav,NEGATIVE
2095,data/training\Actor_01\03-02-04-01-01-01-01_sad.wav,NEGATIVE
2096,data/training\Actor_01\03-02-04-01-01-02-01_sad.wav,NEGATIVE
2097,data/training\Actor_01\03-02-04-01-02-01-01_sad.wav,NEGATIVE
2098,data/training\Actor_01\03-02-04-01-02-02-01_sad.wav,NEGATIVE
2099,data/training\Actor_01\03-02-04-02-01-01-01_noise_sad.wav,NEGATIVE
2100,data/training\Actor_01\03-02-04-02-01-01-01_sad.wav,NEGATIVE
2101,data/training\Actor_01\03-02-04-02-01-02-01_sad.wav,NEGATIVE
2102,data/training\Actor_01\03-02-04-02-02-01-01_sad.wav,NEGATIVE
2103,data/training\Actor_01\03-02-04-02-02-02-01_noise_sad.wav,NEGATIVE
2104,data/training\Actor_01\03-02-04-02-02-02-01_sad.wav,NEGATIVE
2105,data/training\Actor_02\02_01_01_01_dogs-sitting_sad.wav,NEGATIVE
2106,data/training\Actor_02\02_01_01_01_kids-talking_sad.wav,NEGATIVE
2107,data/training\Actor_02\02_01_01_02_dogs-sitting_sad.wav,NEGATIVE
2108,data/training\Actor_02\02_01_01_02_kids-talking_sad.wav,NEGATIVE
2109,data/training\Actor_02\02_01_02_01_dogs-sitting_sad.wav,NEGATIVE
2110,data/training\Actor_02\02_01_02_01_kids-talking_sad.wav,NEGATIVE
2111,data/training\Actor_02\02_01_02_02_dogs-sitting_noise_sad.wav,NEGATIVE
2112,data/training\Actor_02\02_01_02_02_dogs-sitting_sad.wav,NEGATIVE
2113,data/training\Actor_02\02_01_02_02_kids-talking_sad.wav,NEGATIVE
2114,data/training\Actor_02\02_02_01_01_dogs-sitting_noise_sad.wav,NEGATIVE
2115,data/training\Actor_02\02_02_01_01_dogs-sitting_sad.wav,NEGATIVE
2116,data/training\Actor_02\02_02_01_01_kids-talking_sad.wav,NEGATIVE
2117,data/training\Actor_02\02_02_01_02_dogs-sitting_sad.wav,NEGATIVE
2118,data/training\Actor_02\02_02_01_02_kids-talking_sad.wav,NEGATIVE
2119,data/training\Actor_02\02_02_02_01_dogs-sitting_sad.wav,NEGATIVE
2120,data/training\Actor_02\02_02_02_01_kids-talking_noise_sad.wav,NEGATIVE
2121,data/training\Actor_02\02_02_02_01_kids-talking_sad.wav,NEGATIVE
2122,data/training\Actor_02\02_02_02_02_dogs-sitting_sad.wav,NEGATIVE
2123,data/training\Actor_02\02_02_02_02_kids-talking_sad.wav,NEGATIVE
2124,data/training\Actor_02\03-02-04-01-01-01-02_sad.wav,NEGATIVE
2125,data/training\Actor_02\03-02-04-01-01-02-02_sad.wav,NEGATIVE
2126,data/training\Actor_02\03-02-04-01-02-01-02_noise_sad.wav,NEGATIVE
2127,data/training\Actor_02\03-02-04-01-02-01-02_sad.wav,NEGATIVE
2128,data/training\Actor_02\03-02-04-01-02-02-02_noise_sad.wav,NEGATIVE
2129,data/training\Actor_02\03-02-04-01-02-02-02_sad.wav,NEGATIVE
2130,data/training\Actor_02\03-02-04-02-01-01-02_sad.wav,NEGATIVE
2131,data/training\Actor_02\03-02-04-02-01-02-02_noise_sad.wav,NEGATIVE
2132,data/training\Actor_02\03-02-04-02-01-02-02_sad.wav,NEGATIVE
2133,data/training\Actor_02\03-02-04-02-02-01-02_sad.wav,NEGATIVE
2134,data/training\Actor_02\03-02-04-02-02-02-02_sad.wav,NEGATIVE
2135,data/training\Actor_03\03-02-04-01-01-01-03_sad.wav,NEGATIVE
2136,data/training\Actor_03\03-02-04-01-01-02-03_sad.wav,NEGATIVE
2137,data/training\Actor_03\03-02-04-01-02-01-03_sad.wav,NEGATIVE
2138,data/training\Actor_03\03-02-04-01-02-02-03_sad.wav,NEGATIVE
2139,data/training\Actor_03\03-02-04-02-01-01-03_sad.wav,NEGATIVE
2140,data/training\Actor_03\03-02-04-02-01-02-03_sad.wav,NEGATIVE
2141,data/training\Actor_03\03-02-04-02-02-01-03_sad.wav,NEGATIVE
2142,data/training\Actor_03\03-02-04-02-02-02-03_sad.wav,NEGATIVE
2143,data/training\Actor_03\03_01_01_01_dogs-sitting_sad.wav,NEGATIVE
2144,data/training\Actor_03\03_01_01_01_kids-talking_sad.wav,NEGATIVE
2145,data/training\Actor_03\03_01_01_02_dogs-sitting_noise_sad.wav,NEGATIVE
2146,data/training\Actor_03\03_01_01_02_dogs-sitting_sad.wav,NEGATIVE
2147,data/training\Actor_03\03_01_01_02_kids-talking_sad.wav,NEGATIVE
2148,data/training\Actor_03\03_01_02_01_dogs-sitting_sad.wav,NEGATIVE
2149,data/training\Actor_03\03_01_02_01_kids-talking_noise_sad.wav,NEGATIVE
2150,data/training\Actor_03\03_01_02_01_kids-talking_sad.wav,NEGATIVE
2151,data/training\Actor_03\03_01_02_02_dogs-sitting_sad.wav,NEGATIVE
2152,data/training\Actor_03\03_01_02_02_kids-talking_sad.wav,NEGATIVE
2153,data/training\Actor_03\03_02_01_01_dogs-sitting_noise_sad.wav,NEGATIVE
2154,data/training\Actor_03\03_02_01_01_dogs-sitting_sad.wav,NEGATIVE
2155,data/training\Actor_03\03_02_01_01_kids-talking_noise_sad.wav,NEGATIVE
2156,data/training\Actor_03\03_02_01_01_kids-talking_sad.wav,NEGATIVE
2157,data/training\Actor_03\03_02_01_02_dogs-sitting_sad.wav,NEGATIVE
2158,data/training\Actor_03\03_02_01_02_kids-talking_sad.wav,NEGATIVE
2159,data/training\Actor_03\03_02_02_01_dogs-sitting_sad.wav,NEGATIVE
2160,data/training\Actor_03\03_02_02_01_kids-talking_sad.wav,NEGATIVE
2161,data/training\Actor_03\03_02_02_02_dogs-sitting_sad.wav,NEGATIVE
2162,data/training\Actor_03\03_02_02_02_kids-talking_sad.wav,NEGATIVE
2163,data/training\Actor_04\03-02-04-01-01-01-04_sad.wav,NEGATIVE
2164,data/training\Actor_04\03-02-04-01-01-02-04_sad.wav,NEGATIVE
2165,data/training\Actor_04\03-02-04-01-02-01-04_noise_sad.wav,NEGATIVE
2166,data/training\Actor_04\03-02-04-01-02-01-04_sad.wav,NEGATIVE
2167,data/training\Actor_04\03-02-04-01-02-02-04_noise_sad.wav,NEGATIVE
2168,data/training\Actor_04\03-02-04-01-02-02-04_sad.wav,NEGATIVE
2169,data/training\Actor_04\03-02-04-02-01-01-04_noise_sad.wav,NEGATIVE
2170,data/training\Actor_04\03-02-04-02-01-01-04_sad.wav,NEGATIVE
2171,data/training\Actor_04\03-02-04-02-01-02-04_sad.wav,NEGATIVE
2172,data/training\Actor_04\03-02-04-02-02-01-04_sad.wav,NEGATIVE
2173,data/training\Actor_04\03-02-04-02-02-02-04_sad.wav,NEGATIVE
2174,data/training\Actor_04\04_01_01_01_dogs-sitting_sad.wav,NEGATIVE
2175,data/training\Actor_04\04_01_01_01_kids-talking_sad.wav,NEGATIVE
2176,data/training\Actor_04\04_01_01_02_dogs-sitting_noise_sad.wav,NEGATIVE
2177,data/training\Actor_04\04_01_01_02_dogs-sitting_sad.wav,NEGATIVE
2178,data/training\Actor_04\04_01_01_02_kids-talking_sad.wav,NEGATIVE
2179,data/training\Actor_04\04_01_02_01_dogs-sitting_sad.wav,NEGATIVE
2180,data/training\Actor_04\04_01_02_01_kids-talking_noise_sad.wav,NEGATIVE
2181,data/training\Actor_04\04_01_02_01_kids-talking_sad.wav,NEGATIVE
2182,data/training\Actor_04\04_01_02_02_dogs-sitting_sad.wav,NEGATIVE
2183,data/training\Actor_04\04_01_02_02_kids-talking_sad.wav,NEGATIVE
2184,data/training\Actor_04\04_02_01_01_dogs-sitting_sad.wav,NEGATIVE
2185,data/training\Actor_04\04_02_01_01_kids-talking_sad.wav,NEGATIVE
2186,data/training\Actor_04\04_02_01_02_dogs-sitting_sad.wav,NEGATIVE
2187,data/training\Actor_04\04_02_01_02_kids-talking_sad.wav,NEGATIVE
2188,data/training\Actor_04\04_02_02_01_dogs-sitting_sad.wav,NEGATIVE
2189,data/training\Actor_04\04_02_02_01_kids-talking_sad.wav,NEGATIVE
2190,data/training\Actor_04\04_02_02_02_dogs-sitting_sad.wav,NEGATIVE
2191,data/training\Actor_04\04_02_02_02_kids-talking_noise_sad.wav,NEGATIVE
2192,data/training\Actor_04\04_02_02_02_kids-talking_sad.wav,NEGATIVE
2193,data/training\Actor_05\03-02-04-01-01-01-05_sad.wav,NEGATIVE
2194,data/training\Actor_05\03-02-04-01-01-02-05_sad.wav,NEGATIVE
2195,data/training\Actor_05\03-02-04-01-02-01-05_sad.wav,NEGATIVE
2196,data/training\Actor_05\03-02-04-01-02-02-05_sad.wav,NEGATIVE
2197,data/training\Actor_05\03-02-04-02-01-01-05_sad.wav,NEGATIVE
2198,data/training\Actor_05\03-02-04-02-01-02-05_sad.wav,NEGATIVE
2199,data/training\Actor_05\03-02-04-02-02-01-05_noise_sad.wav,NEGATIVE
2200,data/training\Actor_05\03-02-04-02-02-01-05_sad.wav,NEGATIVE
2201,data/training\Actor_05\03-02-04-02-02-02-05_sad.wav,NEGATIVE
2202,data/training\Actor_05\05_01_01_01_dogs-sitting_noise_sad.wav,NEGATIVE
2203,data/training\Actor_05\05_01_01_01_dogs-sitting_sad.wav,NEGATIVE
2204,data/training\Actor_05\05_01_01_01_kids-talking_sad.wav,NEGATIVE
2205,data/training\Actor_05\05_01_01_02_dogs-sitting_sad.wav,NEGATIVE
2206,data/training\Actor_05\05_01_01_02_kids-talking_sad.wav,NEGATIVE
2207,data/training\Actor_05\05_01_02_01_dogs-sitting_sad.wav,NEGATIVE
2208,data/training\Actor_05\05_01_02_01_kids-talking_sad.wav,NEGATIVE
2209,data/training\Actor_05\05_01_02_02_dogs-sitting_sad.wav,NEGATIVE
2210,data/training\Actor_05\05_01_02_02_kids-talking_noise_sad.wav,NEGATIVE
2211,data/training\Actor_05\05_01_02_02_kids-talking_sad.wav,NEGATIVE
2212,data/training\Actor_05\05_02_01_01_dogs-sitting_noise_sad.wav,NEGATIVE
2213,data/training\Actor_05\05_02_01_01_dogs-sitting_sad.wav,NEGATIVE
2214,data/training\Actor_05\05_02_01_01_kids-talking_sad.wav,NEGATIVE
2215,data/training\Actor_05\05_02_01_02_dogs-sitting_sad.wav,NEGATIVE
2216,data/training\Actor_05\05_02_01_02_kids-talking_sad.wav,NEGATIVE
2217,data/training\Actor_05\05_02_02_01_dogs-sitting_sad.wav,NEGATIVE
2218,data/training\Actor_05\05_02_02_01_kids-talking_sad.wav,NEGATIVE
2219,data/training\Actor_05\05_02_02_02_dogs-sitting_sad.wav,NEGATIVE
2220,data/training\Actor_05\05_02_02_02_kids-talking_noise_sad.wav,NEGATIVE
2221,data/training\Actor_05\05_02_02_02_kids-talking_sad.wav,NEGATIVE
2222,data/training\Actor_06\03-02-04-01-01-01-06_noise_sad.wav,NEGATIVE
2223,data/training\Actor_06\03-02-04-01-01-01-06_sad.wav,NEGATIVE
2224,data/training\Actor_06\03-02-04-01-01-02-06_sad.wav,NEGATIVE
2225,data/training\Actor_06\03-02-04-01-02-01-06_noise_sad.wav,NEGATIVE
2226,data/training\Actor_06\03-02-04-01-02-01-06_sad.wav,NEGATIVE
2227,data/training\Actor_06\03-02-04-01-02-02-06_sad.wav,NEGATIVE
2228,data/training\Actor_06\03-02-04-02-01-01-06_noise_sad.wav,NEGATIVE
2229,data/training\Actor_06\03-02-04-02-01-01-06_sad.wav,NEGATIVE
2230,data/training\Actor_06\03-02-04-02-01-02-06_sad.wav,NEGATIVE
2231,data/training\Actor_06\03-02-04-02-02-01-06_sad.wav,NEGATIVE
2232,data/training\Actor_06\03-02-04-02-02-02-06_sad.wav,NEGATIVE
2233,data/training\Actor_06\06_01_01_01_dogs-sitting_sad.wav,NEGATIVE
2234,data/training\Actor_06\06_01_01_01_kids-talking_noise_sad.wav,NEGATIVE
2235,data/training\Actor_06\06_01_01_01_kids-talking_sad.wav,NEGATIVE
2236,data/training\Actor_06\06_01_01_02_dogs-sitting_noise_sad.wav,NEGATIVE
2237,data/training\Actor_06\06_01_01_02_dogs-sitting_sad.wav,NEGATIVE
2238,data/training\Actor_06\06_01_01_02_kids-talking_sad.wav,NEGATIVE
2239,data/training\Actor_06\06_01_02_01_dogs-sitting_noise_sad.wav,NEGATIVE
2240,data/training\Actor_06\06_01_02_01_dogs-sitting_sad.wav,NEGATIVE
2241,data/training\Actor_06\06_01_02_01_kids-talking_noise_sad.wav,NEGATIVE
2242,data/training\Actor_06\06_01_02_01_kids-talking_sad.wav,NEGATIVE
2243,data/training\Actor_06\06_01_02_02_dogs-sitting_sad.wav,NEGATIVE
2244,data/training\Actor_06\06_01_02_02_kids-talking_sad.wav,NEGATIVE
2245,data/training\Actor_06\06_02_01_01_dogs-sitting_sad.wav,NEGATIVE
2246,data/training\Actor_06\06_02_01_01_kids-talking_sad.wav,NEGATIVE
2247,data/training\Actor_06\06_02_01_02_dogs-sitting_sad.wav,NEGATIVE
2248,data/training\Actor_06\06_02_01_02_kids-talking_sad.wav,NEGATIVE
2249,data/training\Actor_06\06_02_02_01_dogs-sitting_noise_sad.wav,NEGATIVE
2250,data/training\Actor_06\06_02_02_01_dogs-sitting_sad.wav,NEGATIVE
2251,data/training\Actor_06\06_02_02_01_kids-talking_sad.wav,NEGATIVE
2252,data/training\Actor_06\06_02_02_02_dogs-sitting_sad.wav,NEGATIVE
2253,data/training\Actor_06\06_02_02_02_kids-talking_sad.wav,NEGATIVE
2254,data/training\Actor_07\07_01_01_01_dogs-sitting_sad.wav,NEGATIVE
2255,data/training\Actor_07\07_01_01_01_kids-talking_noise_sad.wav,NEGATIVE
2256,data/training\Actor_07\07_01_01_01_kids-talking_sad.wav,NEGATIVE
2257,data/training\Actor_07\07_01_01_02_dogs-sitting_sad.wav,NEGATIVE
2258,data/training\Actor_07\07_01_01_02_kids-talking_sad.wav,NEGATIVE
2259,data/training\Actor_07\07_01_02_01_dogs-sitting_sad.wav,NEGATIVE
2260,data/training\Actor_07\07_01_02_01_kids-talking_noise_sad.wav,NEGATIVE
2261,data/training\Actor_07\07_01_02_01_kids-talking_sad.wav,NEGATIVE
2262,data/training\Actor_07\07_01_02_02_dogs-sitting_sad.wav,NEGATIVE
2263,data/training\Actor_07\07_01_02_02_kids-talking_noise_sad.wav,NEGATIVE
2264,data/training\Actor_07\07_01_02_02_kids-talking_sad.wav,NEGATIVE
2265,data/training\Actor_07\07_02_01_01_dogs-sitting_sad.wav,NEGATIVE
2266,data/training\Actor_07\07_02_01_01_kids-talking_sad.wav,NEGATIVE
2267,data/training\Actor_07\07_02_01_02_dogs-sitting_sad.wav,NEGATIVE
2268,data/training\Actor_07\07_02_01_02_kids-talking_sad.wav,NEGATIVE
2269,data/training\Actor_07\07_02_02_01_dogs-sitting_sad.wav,NEGATIVE
2270,data/training\Actor_07\07_02_02_01_kids-talking_sad.wav,NEGATIVE
2271,data/training\Actor_07\07_02_02_02_dogs-sitting_noise_sad.wav,NEGATIVE
2272,data/training\Actor_07\07_02_02_02_dogs-sitting_sad.wav,NEGATIVE
2273,data/training\Actor_07\07_02_02_02_kids-talking_sad.wav,NEGATIVE
2274,data/training\Actor_08\08_01_01_01_dogs-sitting_sad.wav,NEGATIVE
2275,data/training\Actor_08\08_01_01_01_kids-talking_sad.wav,NEGATIVE
2276,data/training\Actor_08\08_01_01_02_dogs-sitting_noise_sad.wav,NEGATIVE
2277,data/training\Actor_08\08_01_01_02_dogs-sitting_sad.wav,NEGATIVE
2278,data/training\Actor_08\08_01_01_02_kids-talking_noise_sad.wav,NEGATIVE
